"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"1",1101,"IQUIQUE","Promovido",15453
"2",1101,"IQUIQUE","Reprobado",196
"3",1101,"IQUIQUE","Retirado",552
"4",1107,"ALTO HOSPICIO","Promovido",10857
"5",1107,"ALTO HOSPICIO","Reprobado",249
"6",1107,"ALTO HOSPICIO","Retirado",390
"7",1401,"POZO ALMONTE","Promovido",1380
"8",1401,"POZO ALMONTE","Reprobado",15
"9",1401,"POZO ALMONTE","Retirado",54
"10",1402,"CAMIÑA","Promovido",126
"11",1402,"CAMIÑA","Retirado",5
"12",1403,"COLCHANE","Promovido",83
"13",1403,"COLCHANE","Reprobado",2
"14",1403,"COLCHANE","Retirado",8
"15",1404,"HUARA","Promovido",229
"16",1404,"HUARA","Retirado",19
"17",1405,"PICA","Promovido",563
"18",1405,"PICA","Reprobado",17
"19",1405,"PICA","Retirado",22
"20",2101,"ANTOFAGASTA","Promovido",27269
"21",2101,"ANTOFAGASTA","Reprobado",682
"22",2101,"ANTOFAGASTA","Retirado",877
"23",2102,"MEJILLONES","Promovido",1115
"24",2102,"MEJILLONES","Reprobado",33
"25",2102,"MEJILLONES","Retirado",27
"26",2103,"SIERRA GORDA","Promovido",143
"27",2103,"SIERRA GORDA","Reprobado",2
"28",2103,"SIERRA GORDA","Retirado",4
"29",2104,"TALTAL","Promovido",956
"30",2104,"TALTAL","Retirado",17
"31",2201,"CALAMA","Promovido",13913
"32",2201,"CALAMA","Reprobado",92
"33",2201,"CALAMA","Retirado",375
"34",2202,"OLLAGÜE","Promovido",24
"35",2203,"SAN PEDRO DE ATACAMA","Promovido",712
"36",2203,"SAN PEDRO DE ATACAMA","Reprobado",7
"37",2203,"SAN PEDRO DE ATACAMA","Retirado",43
"38",2301,"TOCOPILLA","Promovido",2110
"39",2301,"TOCOPILLA","Reprobado",42
"40",2301,"TOCOPILLA","Retirado",50
"41",2302,"MARÍA ELENA","Promovido",354
"42",2302,"MARÍA ELENA","Reprobado",3
"43",2302,"MARÍA ELENA","Retirado",14
"44",3101,"COPIAPÓ","Promovido",13036
"45",3101,"COPIAPÓ","Reprobado",244
"46",3101,"COPIAPÓ","Retirado",496
"47",3102,"CALDERA","Promovido",1486
"48",3102,"CALDERA","Reprobado",18
"49",3102,"CALDERA","Retirado",47
"50",3103,"TIERRA AMARILLA","Promovido",863
"51",3103,"TIERRA AMARILLA","Reprobado",48
"52",3103,"TIERRA AMARILLA","Retirado",38
"53",3201,"CHAÑARAL","Promovido",1033
"54",3201,"CHAÑARAL","Reprobado",12
"55",3201,"CHAÑARAL","Retirado",29
"56",3202,"DIEGO DE ALMAGRO","Promovido",1184
"57",3202,"DIEGO DE ALMAGRO","Reprobado",8
"58",3202,"DIEGO DE ALMAGRO","Retirado",57
"59",3301,"VALLENAR","Promovido",4243
"60",3301,"VALLENAR","Reprobado",36
"61",3301,"VALLENAR","Retirado",95
"62",3302,"ALTO DEL CARMEN","Promovido",332
"63",3302,"ALTO DEL CARMEN","Reprobado",10
"64",3302,"ALTO DEL CARMEN","Retirado",30
"65",3303,"FREIRINA","Promovido",593
"66",3303,"FREIRINA","Reprobado",7
"67",3303,"FREIRINA","Retirado",24
"68",3304,"HUASCO","Promovido",869
"69",3304,"HUASCO","Reprobado",3
"70",3304,"HUASCO","Retirado",43
"71",4101,"LA SERENA","Promovido",20522
"72",4101,"LA SERENA","Reprobado",248
"73",4101,"LA SERENA","Retirado",820
"74",4102,"COQUIMBO","Promovido",16990
"75",4102,"COQUIMBO","Reprobado",273
"76",4102,"COQUIMBO","Retirado",517
"77",4103,"ANDACOLLO","Promovido",841
"78",4103,"ANDACOLLO","Reprobado",6
"79",4103,"ANDACOLLO","Retirado",31
"80",4104,"LA HIGUERA","Promovido",345
"81",4104,"LA HIGUERA","Reprobado",13
"82",4104,"LA HIGUERA","Retirado",9
"83",4105,"PAIGUANO","Promovido",330
"84",4105,"PAIGUANO","Retirado",9
"85",4106,"VICUÑA","Promovido",2197
"86",4106,"VICUÑA","Reprobado",20
"87",4106,"VICUÑA","Retirado",85
"88",4201,"ILLAPEL","Promovido",2363
"89",4201,"ILLAPEL","Reprobado",24
"90",4201,"ILLAPEL","Retirado",79
"91",4202,"CANELA","Promovido",562
"92",4202,"CANELA","Retirado",12
"93",4203,"LOS VILOS","Promovido",1704
"94",4203,"LOS VILOS","Reprobado",5
"95",4203,"LOS VILOS","Retirado",56
"96",4204,"SALAMANCA","Promovido",2137
"97",4204,"SALAMANCA","Reprobado",14
"98",4204,"SALAMANCA","Retirado",113
"99",4301,"OVALLE","Promovido",9160
"100",4301,"OVALLE","Reprobado",92
"101",4301,"OVALLE","Retirado",243
"102",4302,"COMBARBALÁ","Promovido",838
"103",4302,"COMBARBALÁ","Retirado",34
"104",4303,"MONTE PATRIA","Promovido",2368
"105",4303,"MONTE PATRIA","Reprobado",23
"106",4303,"MONTE PATRIA","Retirado",91
"107",4304,"PUNITAQUI","Promovido",875
"108",4304,"PUNITAQUI","Reprobado",2
"109",4304,"PUNITAQUI","Retirado",36
"110",4305,"RÍO HURTADO","Promovido",263
"111",4305,"RÍO HURTADO","Reprobado",2
"112",4305,"RÍO HURTADO","Retirado",19
"113",5101,"VALPARAÍSO","Promovido",17945
"114",5101,"VALPARAÍSO","Reprobado",345
"115",5101,"VALPARAÍSO","Retirado",718
"116",5102,"CASABLANCA","Promovido",2057
"117",5102,"CASABLANCA","Reprobado",26
"118",5102,"CASABLANCA","Retirado",99
"119",5103,"CONCÓN","Promovido",3260
"120",5103,"CONCÓN","Reprobado",23
"121",5103,"CONCÓN","Retirado",105
"122",5104,"JUAN FERNÁNDEZ","Promovido",85
"123",5104,"JUAN FERNÁNDEZ","Reprobado",1
"124",5104,"JUAN FERNÁNDEZ","Retirado",4
"125",5105,"PUCHUNCAVÍ","Promovido",1277
"126",5105,"PUCHUNCAVÍ","Reprobado",20
"127",5105,"PUCHUNCAVÍ","Retirado",41
"128",5107,"QUINTERO","Promovido",2245
"129",5107,"QUINTERO","Reprobado",69
"130",5107,"QUINTERO","Retirado",83
"131",5109,"VIÑA DEL MAR","Promovido",20686
"132",5109,"VIÑA DEL MAR","Reprobado",417
"133",5109,"VIÑA DEL MAR","Retirado",887
"134",5109,"VIÑA DEL MAR",NA,1
"135",5201,"ISLA DE PASCUA","Promovido",595
"136",5201,"ISLA DE PASCUA","Reprobado",8
"137",5201,"ISLA DE PASCUA","Retirado",64
"138",5301,"LOS ANDES","Promovido",5644
"139",5301,"LOS ANDES","Reprobado",106
"140",5301,"LOS ANDES","Retirado",238
"141",5302,"CALLE LARGA","Promovido",1159
"142",5302,"CALLE LARGA","Reprobado",21
"143",5302,"CALLE LARGA","Retirado",32
"144",5303,"RINCONADA","Promovido",609
"145",5303,"RINCONADA","Reprobado",11
"146",5303,"RINCONADA","Retirado",27
"147",5304,"SAN ESTEBAN","Promovido",793
"148",5304,"SAN ESTEBAN","Reprobado",8
"149",5304,"SAN ESTEBAN","Retirado",30
"150",5401,"LA LIGUA","Promovido",2626
"151",5401,"LA LIGUA","Reprobado",19
"152",5401,"LA LIGUA","Retirado",73
"153",5402,"CABILDO","Promovido",1396
"154",5402,"CABILDO","Reprobado",7
"155",5402,"CABILDO","Retirado",26
"156",5403,"PAPUDO","Promovido",373
"157",5403,"PAPUDO","Reprobado",2
"158",5403,"PAPUDO","Retirado",9
"159",5404,"PETORCA","Promovido",659
"160",5404,"PETORCA","Reprobado",2
"161",5404,"PETORCA","Retirado",19
"162",5405,"ZAPALLAR","Promovido",698
"163",5405,"ZAPALLAR","Reprobado",3
"164",5405,"ZAPALLAR","Retirado",22
"165",5501,"QUILLOTA","Promovido",7360
"166",5501,"QUILLOTA","Reprobado",179
"167",5501,"QUILLOTA","Retirado",229
"168",5502,"CALERA","Promovido",4356
"169",5502,"CALERA","Reprobado",62
"170",5502,"CALERA","Retirado",171
"171",5503,"HIJUELAS","Promovido",1102
"172",5503,"HIJUELAS","Reprobado",9
"173",5503,"HIJUELAS","Retirado",49
"174",5504,"LA CRUZ","Promovido",726
"175",5504,"LA CRUZ","Reprobado",4
"176",5504,"LA CRUZ","Retirado",35
"177",5506,"NOGALES","Promovido",1318
"178",5506,"NOGALES","Reprobado",11
"179",5506,"NOGALES","Retirado",32
"180",5601,"SAN ANTONIO","Promovido",6868
"181",5601,"SAN ANTONIO","Reprobado",106
"182",5601,"SAN ANTONIO","Retirado",229
"183",5602,"ALGARROBO","Promovido",1042
"184",5602,"ALGARROBO","Reprobado",10
"185",5602,"ALGARROBO","Retirado",35
"186",5603,"CARTAGENA","Promovido",1814
"187",5603,"CARTAGENA","Reprobado",16
"188",5603,"CARTAGENA","Retirado",75
"189",5604,"EL QUISCO","Promovido",954
"190",5604,"EL QUISCO","Reprobado",3
"191",5604,"EL QUISCO","Retirado",17
"192",5605,"EL TABO","Promovido",476
"193",5605,"EL TABO","Reprobado",6
"194",5605,"EL TABO","Retirado",27
"195",5606,"SANTO DOMINGO","Promovido",1015
"196",5606,"SANTO DOMINGO","Reprobado",3
"197",5606,"SANTO DOMINGO","Retirado",60
"198",5701,"SAN FELIPE","Promovido",5987
"199",5701,"SAN FELIPE","Reprobado",133
"200",5701,"SAN FELIPE","Retirado",257
"201",5702,"CATEMU","Promovido",828
"202",5702,"CATEMU","Reprobado",54
"203",5702,"CATEMU","Retirado",38
"204",5703,"LLAILLAY","Promovido",2205
"205",5703,"LLAILLAY","Reprobado",31
"206",5703,"LLAILLAY","Retirado",70
"207",5704,"PANQUEHUE","Promovido",604
"208",5704,"PANQUEHUE","Reprobado",3
"209",5704,"PANQUEHUE","Retirado",11
"210",5705,"PUTAENDO","Promovido",1009
"211",5705,"PUTAENDO","Reprobado",31
"212",5705,"PUTAENDO","Retirado",30
"213",5706,"SANTA MARÍA","Promovido",965
"214",5706,"SANTA MARÍA","Reprobado",15
"215",5706,"SANTA MARÍA","Retirado",37
"216",5801,"QUILPUÉ","Promovido",10969
"217",5801,"QUILPUÉ","Reprobado",154
"218",5801,"QUILPUÉ","Retirado",494
"219",5802,"LIMACHE","Promovido",3381
"220",5802,"LIMACHE","Reprobado",56
"221",5802,"LIMACHE","Retirado",131
"222",5803,"OLMUÉ","Promovido",952
"223",5803,"OLMUÉ","Reprobado",6
"224",5803,"OLMUÉ","Retirado",40
"225",5804,"VILLA ALEMANA","Promovido",8655
"226",5804,"VILLA ALEMANA","Reprobado",92
"227",5804,"VILLA ALEMANA","Retirado",282
"228",6101,"RANCAGUA","Promovido",18450
"229",6101,"RANCAGUA","Reprobado",305
"230",6101,"RANCAGUA","Retirado",657
"231",6102,"CODEGUA","Promovido",651
"232",6102,"CODEGUA","Reprobado",18
"233",6102,"CODEGUA","Retirado",36
"234",6103,"COINCO","Promovido",434
"235",6103,"COINCO","Reprobado",6
"236",6103,"COINCO","Retirado",14
"237",6104,"COLTAUCO","Promovido",1363
"238",6104,"COLTAUCO","Reprobado",15
"239",6104,"COLTAUCO","Retirado",93
"240",6105,"DOÑIHUE","Promovido",1624
"241",6105,"DOÑIHUE","Reprobado",11
"242",6105,"DOÑIHUE","Retirado",59
"243",6106,"GRANEROS","Promovido",3021
"244",6106,"GRANEROS","Reprobado",46
"245",6106,"GRANEROS","Retirado",138
"246",6107,"LAS CABRAS","Promovido",1863
"247",6107,"LAS CABRAS","Reprobado",10
"248",6107,"LAS CABRAS","Retirado",53
"249",6108,"MACHALÍ","Promovido",4577
"250",6108,"MACHALÍ","Reprobado",53
"251",6108,"MACHALÍ","Retirado",167
"252",6109,"MALLOA","Promovido",619
"253",6109,"MALLOA","Reprobado",16
"254",6109,"MALLOA","Retirado",31
"255",6110,"MOSTAZAL","Promovido",1856
"256",6110,"MOSTAZAL","Reprobado",25
"257",6110,"MOSTAZAL","Retirado",49
"258",6111,"OLIVAR","Promovido",798
"259",6111,"OLIVAR","Reprobado",15
"260",6111,"OLIVAR","Retirado",31
"261",6112,"PEUMO","Promovido",921
"262",6112,"PEUMO","Reprobado",33
"263",6112,"PEUMO","Retirado",20
"264",6113,"PICHIDEGUA","Promovido",1124
"265",6113,"PICHIDEGUA","Reprobado",1
"266",6113,"PICHIDEGUA","Retirado",46
"267",6114,"QUINTA DE TILCOCO","Promovido",877
"268",6114,"QUINTA DE TILCOCO","Reprobado",10
"269",6114,"QUINTA DE TILCOCO","Retirado",39
"270",6115,"RENGO","Promovido",4591
"271",6115,"RENGO","Reprobado",28
"272",6115,"RENGO","Retirado",128
"273",6116,"REQUÍNOA","Promovido",1693
"274",6116,"REQUÍNOA","Reprobado",19
"275",6116,"REQUÍNOA","Retirado",72
"276",6117,"SAN VICENTE","Promovido",3334
"277",6117,"SAN VICENTE","Reprobado",34
"278",6117,"SAN VICENTE","Retirado",149
"279",6201,"PICHILEMU","Promovido",1292
"280",6201,"PICHILEMU","Reprobado",6
"281",6201,"PICHILEMU","Retirado",56
"282",6202,"LA ESTRELLA","Promovido",201
"283",6202,"LA ESTRELLA","Reprobado",3
"284",6202,"LA ESTRELLA","Retirado",6
"285",6203,"LITUECHE","Promovido",458
"286",6203,"LITUECHE","Reprobado",11
"287",6203,"LITUECHE","Retirado",18
"288",6204,"MARCHIHUE","Promovido",445
"289",6204,"MARCHIHUE","Reprobado",8
"290",6204,"MARCHIHUE","Retirado",10
"291",6205,"NAVIDAD","Promovido",470
"292",6205,"NAVIDAD","Reprobado",6
"293",6205,"NAVIDAD","Retirado",33
"294",6206,"PAREDONES","Promovido",306
"295",6206,"PAREDONES","Reprobado",1
"296",6206,"PAREDONES","Retirado",25
"297",6301,"SAN FERNANDO","Promovido",5997
"298",6301,"SAN FERNANDO","Reprobado",66
"299",6301,"SAN FERNANDO","Retirado",245
"300",6302,"CHÉPICA","Promovido",783
"301",6302,"CHÉPICA","Reprobado",10
"302",6302,"CHÉPICA","Retirado",24
"303",6303,"CHIMBARONGO","Promovido",2459
"304",6303,"CHIMBARONGO","Reprobado",49
"305",6303,"CHIMBARONGO","Retirado",122
"306",6304,"LOLOL","Promovido",373
"307",6304,"LOLOL","Reprobado",4
"308",6304,"LOLOL","Retirado",12
"309",6305,"NANCAGUA","Promovido",1229
"310",6305,"NANCAGUA","Reprobado",10
"311",6305,"NANCAGUA","Retirado",37
"312",6306,"PALMILLA","Promovido",527
"313",6306,"PALMILLA","Reprobado",1
"314",6306,"PALMILLA","Retirado",6
"315",6307,"PERALILLO","Promovido",598
"316",6307,"PERALILLO","Reprobado",2
"317",6307,"PERALILLO","Retirado",15
"318",6308,"PLACILLA","Promovido",442
"319",6308,"PLACILLA","Reprobado",11
"320",6308,"PLACILLA","Retirado",26
"321",6309,"PUMANQUE","Promovido",188
"322",6309,"PUMANQUE","Retirado",19
"323",6310,"SANTA CRUZ","Promovido",3403
"324",6310,"SANTA CRUZ","Reprobado",22
"325",6310,"SANTA CRUZ","Retirado",102
"326",7101,"TALCA","Promovido",18039
"327",7101,"TALCA","Reprobado",221
"328",7101,"TALCA","Retirado",533
"329",7102,"CONSTITUCIÓN","Promovido",3608
"330",7102,"CONSTITUCIÓN","Reprobado",59
"331",7102,"CONSTITUCIÓN","Retirado",64
"332",7103,"CUREPTO","Promovido",488
"333",7103,"CUREPTO","Reprobado",7
"334",7103,"CUREPTO","Retirado",23
"335",7104,"EMPEDRADO","Promovido",271
"336",7104,"EMPEDRADO","Reprobado",4
"337",7104,"EMPEDRADO","Retirado",14
"338",7105,"MAULE","Promovido",2097
"339",7105,"MAULE","Reprobado",18
"340",7105,"MAULE","Retirado",56
"341",7106,"PELARCO","Promovido",578
"342",7106,"PELARCO","Reprobado",4
"343",7106,"PELARCO","Retirado",55
"344",7107,"PENCAHUE","Promovido",376
"345",7107,"PENCAHUE","Reprobado",6
"346",7107,"PENCAHUE","Retirado",20
"347",7108,"RÍO CLARO","Promovido",929
"348",7108,"RÍO CLARO","Reprobado",13
"349",7108,"RÍO CLARO","Retirado",41
"350",7109,"SAN CLEMENTE","Promovido",3158
"351",7109,"SAN CLEMENTE","Reprobado",21
"352",7109,"SAN CLEMENTE","Retirado",91
"353",7110,"SAN RAFAEL","Promovido",767
"354",7110,"SAN RAFAEL","Reprobado",12
"355",7110,"SAN RAFAEL","Retirado",19
"356",7201,"CAUQUENES","Promovido",2911
"357",7201,"CAUQUENES","Reprobado",11
"358",7201,"CAUQUENES","Retirado",52
"359",7202,"CHANCO","Promovido",545
"360",7202,"CHANCO","Reprobado",3
"361",7202,"CHANCO","Retirado",20
"362",7203,"PELLUHUE","Promovido",642
"363",7203,"PELLUHUE","Reprobado",2
"364",7203,"PELLUHUE","Retirado",28
"365",7301,"CURICÓ","Promovido",11930
"366",7301,"CURICÓ","Reprobado",166
"367",7301,"CURICÓ","Retirado",435
"368",7302,"HUALAÑÉ","Promovido",599
"369",7302,"HUALAÑÉ","Reprobado",2
"370",7302,"HUALAÑÉ","Retirado",16
"371",7303,"LICANTÉN","Promovido",429
"372",7303,"LICANTÉN","Reprobado",5
"373",7303,"LICANTÉN","Retirado",12
"374",7304,"MOLINA","Promovido",3106
"375",7304,"MOLINA","Reprobado",48
"376",7304,"MOLINA","Retirado",91
"377",7305,"RAUCO","Promovido",454
"378",7305,"RAUCO","Reprobado",11
"379",7305,"RAUCO","Retirado",19
"380",7306,"ROMERAL","Promovido",1048
"381",7306,"ROMERAL","Reprobado",14
"382",7306,"ROMERAL","Retirado",34
"383",7307,"SAGRADA FAMILIA","Promovido",1059
"384",7307,"SAGRADA FAMILIA","Reprobado",7
"385",7307,"SAGRADA FAMILIA","Retirado",18
"386",7308,"TENO","Promovido",1730
"387",7308,"TENO","Reprobado",12
"388",7308,"TENO","Retirado",69
"389",7309,"VICHUQUEN","Promovido",199
"390",7309,"VICHUQUEN","Retirado",9
"391",7401,"LINARES","Promovido",7832
"392",7401,"LINARES","Reprobado",104
"393",7401,"LINARES","Retirado",263
"394",7401,"LINARES",NA,4
"395",7402,"COLBÚN","Promovido",1485
"396",7402,"COLBÚN","Reprobado",19
"397",7402,"COLBÚN","Retirado",48
"398",7403,"LONGAVÍ","Promovido",2032
"399",7403,"LONGAVÍ","Reprobado",51
"400",7403,"LONGAVÍ","Retirado",47
"401",7404,"PARRAL","Promovido",3151
"402",7404,"PARRAL","Reprobado",38
"403",7404,"PARRAL","Retirado",83
"404",7405,"RETIRO","Promovido",1460
"405",7405,"RETIRO","Reprobado",20
"406",7405,"RETIRO","Retirado",54
"407",7406,"SAN JAVIER","Promovido",3837
"408",7406,"SAN JAVIER","Reprobado",45
"409",7406,"SAN JAVIER","Retirado",98
"410",7407,"VILLA ALEGRE","Promovido",1004
"411",7407,"VILLA ALEGRE","Reprobado",14
"412",7407,"VILLA ALEGRE","Retirado",67
"413",7408,"YERBAS BUENAS","Promovido",812
"414",7408,"YERBAS BUENAS","Reprobado",10
"415",7408,"YERBAS BUENAS","Retirado",23
"416",8101,"CONCEPCIÓN","Promovido",14776
"417",8101,"CONCEPCIÓN","Reprobado",194
"418",8101,"CONCEPCIÓN","Retirado",492
"419",8102,"CORONEL","Promovido",8977
"420",8102,"CORONEL","Reprobado",88
"421",8102,"CORONEL","Retirado",183
"422",8103,"CHIGUAYANTE","Promovido",5786
"423",8103,"CHIGUAYANTE","Reprobado",75
"424",8103,"CHIGUAYANTE","Retirado",170
"425",8104,"FLORIDA","Promovido",679
"426",8104,"FLORIDA","Reprobado",6
"427",8104,"FLORIDA","Retirado",26
"428",8105,"HUALQUI","Promovido",1666
"429",8105,"HUALQUI","Reprobado",22
"430",8105,"HUALQUI","Retirado",53
"431",8106,"LOTA","Promovido",3237
"432",8106,"LOTA","Reprobado",81
"433",8106,"LOTA","Retirado",72
"434",8107,"PENCO","Promovido",3004
"435",8107,"PENCO","Reprobado",72
"436",8107,"PENCO","Retirado",57
"437",8108,"SAN PEDRO DE LA PAZ","Promovido",9940
"438",8108,"SAN PEDRO DE LA PAZ","Reprobado",163
"439",8108,"SAN PEDRO DE LA PAZ","Retirado",224
"440",8109,"SANTA JUANA","Promovido",1033
"441",8109,"SANTA JUANA","Reprobado",4
"442",8109,"SANTA JUANA","Retirado",18
"443",8110,"TALCAHUANO","Promovido",9067
"444",8110,"TALCAHUANO","Reprobado",114
"445",8110,"TALCAHUANO","Retirado",421
"446",8111,"TOMÉ","Promovido",3625
"447",8111,"TOMÉ","Reprobado",22
"448",8111,"TOMÉ","Retirado",95
"449",8112,"HUALPÉN","Promovido",5252
"450",8112,"HUALPÉN","Reprobado",41
"451",8112,"HUALPÉN","Retirado",135
"452",8201,"LEBU","Promovido",1878
"453",8201,"LEBU","Reprobado",48
"454",8201,"LEBU","Retirado",51
"455",8202,"ARAUCO","Promovido",2728
"456",8202,"ARAUCO","Reprobado",51
"457",8202,"ARAUCO","Retirado",31
"458",8203,"CAÑETE","Promovido",2680
"459",8203,"CAÑETE","Reprobado",72
"460",8203,"CAÑETE","Retirado",67
"461",8204,"CONTULMO","Promovido",447
"462",8204,"CONTULMO","Reprobado",12
"463",8204,"CONTULMO","Retirado",30
"464",8205,"CURANILAHUE","Promovido",2304
"465",8205,"CURANILAHUE","Reprobado",25
"466",8205,"CURANILAHUE","Retirado",60
"467",8206,"LOS ÁLAMOS","Promovido",1854
"468",8206,"LOS ÁLAMOS","Reprobado",12
"469",8206,"LOS ÁLAMOS","Retirado",47
"470",8207,"TIRÚA","Promovido",912
"471",8207,"TIRÚA","Reprobado",19
"472",8207,"TIRÚA","Retirado",39
"473",8301,"LOS ÁNGELES","Promovido",15857
"474",8301,"LOS ÁNGELES","Reprobado",87
"475",8301,"LOS ÁNGELES","Retirado",454
"476",8302,"ANTUCO","Promovido",242
"477",8302,"ANTUCO","Retirado",22
"478",8303,"CABRERO","Promovido",1994
"479",8303,"CABRERO","Reprobado",21
"480",8303,"CABRERO","Retirado",78
"481",8304,"LAJA","Promovido",1709
"482",8304,"LAJA","Reprobado",15
"483",8304,"LAJA","Retirado",159
"484",8305,"MULCHÉN","Promovido",2027
"485",8305,"MULCHÉN","Reprobado",23
"486",8305,"MULCHÉN","Retirado",45
"487",8306,"NACIMIENTO","Promovido",2017
"488",8306,"NACIMIENTO","Reprobado",6
"489",8306,"NACIMIENTO","Retirado",79
"490",8307,"NEGRETE","Promovido",662
"491",8307,"NEGRETE","Reprobado",7
"492",8307,"NEGRETE","Retirado",17
"493",8308,"QUILACO","Promovido",214
"494",8308,"QUILACO","Reprobado",2
"495",8308,"QUILACO","Retirado",8
"496",8309,"QUILLECO","Promovido",473
"497",8309,"QUILLECO","Reprobado",7
"498",8309,"QUILLECO","Retirado",16
"499",8310,"SAN ROSENDO","Promovido",152
"500",8310,"SAN ROSENDO","Retirado",12
"501",8310,"SAN ROSENDO",NA,3
"502",8311,"SANTA BÁRBARA","Promovido",999
"503",8311,"SANTA BÁRBARA","Reprobado",9
"504",8311,"SANTA BÁRBARA","Retirado",48
"505",8312,"TUCAPEL","Promovido",865
"506",8312,"TUCAPEL","Reprobado",10
"507",8312,"TUCAPEL","Retirado",26
"508",8313,"YUMBEL","Promovido",1352
"509",8313,"YUMBEL","Reprobado",11
"510",8313,"YUMBEL","Retirado",34
"511",8314,"ALTO BIOBÍO","Promovido",586
"512",8314,"ALTO BIOBÍO","Reprobado",14
"513",8314,"ALTO BIOBÍO","Retirado",23
"514",9101,"TEMUCO","Promovido",20613
